timestamp,status,metric
17:16:31,没人,0.3778
17:16:31,没人,0.3706
17:16:31,没人,0.3680
17:16:31,没人,0.3648
17:16:31,没人,0.3680
17:16:31,没人,0.3625
17:16:31,没人,0.3606
17:16:31,没人,0.3584
17:16:31,没人,0.3624
17:16:31,没人,0.3628
17:16:31,没人,0.3636
17:16:31,没人,0.3639
17:16:31,没人,0.3568
17:16:31,没人,0.3516
17:16:31,没人,0.3514
17:16:31,没人,0.3491
17:16:31,没人,0.3445
17:16:31,没人,0.3341
17:16:31,没人,0.3494
17:16:31,没人,0.3500
17:16:31,没人,0.3521
17:16:31,没人,0.3544
17:16:31,没人,0.3607
17:16:32,没人,0.3706
17:16:32,没人,0.3766
17:16:32,没人,0.3765
17:16:32,没人,0.3775
17:16:32,没人,0.3755
17:16:32,没人,0.3775
17:16:32,没人,0.3786
17:16:32,没人,0.3792
17:16:32,没人,0.3849
17:16:32,没人,0.3852
17:16:32,没人,0.3970
17:16:32,没人,0.4026
17:16:32,没人,0.4084
17:16:32,没人,0.4110
17:16:32,没人,0.4218
17:16:32,没人,0.4258
17:16:32,没人,0.4281
17:16:32,没人,0.4526
17:16:32,没人,0.4559
17:16:32,没人,0.4568
17:16:32,没人,0.4647
17:16:32,没人,0.4661
17:16:32,没人,0.4678
17:16:32,没人,0.4703
17:16:32,没人,0.4719
17:16:32,没人,0.4742
17:16:32,没人,0.4740
17:16:32,没人,0.4976
17:16:32,没人,0.4999
17:16:32,没人,0.5026
17:16:32,没人,0.4964
17:16:32,没人,0.4908
17:16:32,没人,0.4925
17:16:32,没人,0.4966
17:16:32,没人,0.4943
17:16:32,没人,0.4995
17:16:32,没人,0.5186
17:16:32,没人,0.5297
17:16:32,没人,0.5569
17:16:32,没人,0.5590
17:16:32,没人,0.5565
17:16:32,没人,0.5644
17:16:32,没人,0.5707
17:16:32,没人,0.5670
17:16:32,没人,0.5620
17:16:32,没人,0.5629
17:16:32,没人,0.5624
17:16:32,没人,0.5664
17:16:32,没人,0.5762
17:16:32,没人,0.5764
17:16:33,没人,0.5815
17:16:33,没人,0.5811
17:16:33,没人,0.5822
17:16:33,没人,0.5819
17:16:33,没人,0.5806
17:16:33,没人,0.5822
17:16:33,没人,0.5805
17:16:33,没人,0.5826
17:16:33,没人,0.5878
17:16:33,没人,0.6028
17:16:33,没人,0.6083
17:16:33,没人,0.6115
17:16:33,没人,0.6100
17:16:33,没人,0.6246
17:16:33,没人,0.6346
17:16:33,没人,0.6410
17:16:33,没人,0.6433
17:16:33,没人,0.6661
17:16:33,没人,0.6689
17:16:33,没人,0.6900
17:16:33,没人,0.6998
17:16:33,没人,0.7148
17:16:33,没人,0.7573
17:16:33,没人,0.7640
17:16:33,没人,0.7708
17:16:33,没人,0.7902
17:16:33,没人,0.8068
17:16:33,没人,0.8285
17:16:33,没人,0.8471
17:16:33,没人,0.8604
17:16:33,没人,0.8838
17:16:33,没人,0.8999
17:16:33,没人,0.9208
17:16:33,没人,0.9389
17:16:33,没人,0.9696
17:16:33,没人,0.9890
17:16:33,没人,1.0143
17:16:33,没人,1.0550
17:16:33,没人,1.0708
17:16:33,没人,1.0855
17:16:33,没人,1.1017
17:16:33,没人,1.1136
17:16:33,没人,1.1281
17:16:33,没人,1.1491
17:16:33,没人,1.1634
17:16:33,没人,1.1778
17:16:33,没人,1.1931
17:16:33,没人,1.2141
17:16:33,没人,1.2474
17:16:33,没人,1.2501
17:16:33,没人,1.5539
17:16:33,没人,1.5553
17:16:34,有人,1.5699
17:16:34,有人,1.8584
17:16:34,有人,1.8708
17:16:34,有人,1.8993
17:16:34,有人,1.9078
17:16:34,有人,1.9084
17:16:34,有人,1.9013
17:16:34,有人,1.9009
17:16:34,有人,1.9013
17:16:34,有人,1.8967
17:16:34,有人,1.8965
17:16:34,有人,1.9010
17:16:34,有人,1.8973
17:16:34,有人,1.8914
17:16:34,有人,1.8854
17:16:34,有人,1.8645
17:16:34,有人,1.8608
17:16:34,有人,1.8677
17:16:34,有人,1.8564
17:16:34,有人,1.8536
17:16:34,有人,1.8445
17:16:34,有人,1.8439
17:16:34,有人,1.8313
17:16:34,有人,1.8256
17:16:34,有人,1.8242
17:16:34,有人,1.7941
17:16:34,有人,1.7733
17:16:34,有人,1.7570
17:16:34,有人,1.7397
17:16:34,有人,1.7342
17:16:34,有人,1.7295
17:16:34,有人,1.7064
17:16:34,有人,1.6928
17:16:34,有人,1.6799
17:16:34,有人,1.6512
17:16:34,有人,1.6194
17:16:34,有人,1.5861
17:16:34,有人,1.5703
17:16:34,有人,1.5477
17:16:34,有人,1.5207
17:16:34,有人,1.4992
17:16:34,有人,1.4807
17:16:34,有人,1.4708
17:16:34,有人,1.4586
17:16:34,有人,1.4298
17:16:34,有人,1.3951
17:16:34,有人,1.3555
17:16:34,有人,1.3282
17:16:34,有人,1.2919
17:16:34,有人,1.2705
17:16:34,有人,1.2505
17:16:34,有人,1.2387
17:16:35,有人,1.2168
17:16:35,有人,1.2011
17:16:35,有人,1.1913
17:16:35,有人,1.1807
17:16:35,没人,1.1595
17:16:35,没人,1.1392
17:16:35,没人,1.1336
17:16:35,没人,1.1338
17:16:35,没人,1.1266
17:16:35,没人,1.1171
17:16:35,没人,1.1031
17:16:35,没人,1.1047
17:16:35,没人,1.1057
17:16:35,没人,1.0960
17:16:35,没人,1.0942
17:16:35,没人,1.0831
17:16:35,没人,1.0830
17:16:35,没人,1.0820
17:16:35,没人,1.0645
17:16:35,没人,1.0905
17:16:35,没人,1.0824
17:16:35,没人,1.1825
17:16:35,没人,1.1837
17:16:35,没人,1.1752
17:16:35,没人,1.1738
17:16:35,没人,1.1724
17:16:35,没人,1.1780
17:16:35,没人,1.1855
17:16:35,没人,1.2093
17:16:35,没人,1.2180
17:16:35,没人,1.2282
17:16:35,没人,1.2398
17:16:35,没人,1.2469
17:16:35,没人,1.2398
17:16:35,没人,1.2660
17:16:35,没人,1.2835
17:16:35,没人,1.3003
17:16:35,没人,1.3064
17:16:35,没人,1.3219
17:16:35,没人,1.3339
17:16:35,没人,1.3428
17:16:35,没人,1.3322
17:16:35,没人,1.3370
17:16:35,没人,1.3359
17:16:35,没人,1.3028
17:16:35,没人,1.3144
17:16:35,没人,1.0572
17:16:35,没人,1.0532
17:16:35,没人,1.0546
17:16:35,没人,0.8016
17:16:35,没人,0.7974
17:16:35,没人,0.7653
17:16:36,没人,0.7642
17:16:36,没人,0.7587
17:16:36,没人,0.7560
17:16:36,没人,0.7515
17:16:36,没人,0.7497
17:16:36,没人,0.7482
17:16:36,没人,0.7428
17:16:36,没人,0.7389
17:16:36,没人,0.7306
17:16:36,没人,0.7272
17:16:36,没人,0.7271
17:16:36,没人,0.7297
17:16:36,没人,0.7296
17:16:36,没人,0.7312
17:16:36,没人,0.7361
17:16:36,没人,0.7463
17:16:36,没人,0.7528
17:16:36,没人,0.7598
17:16:36,没人,0.7707
17:16:36,没人,0.7829
17:16:36,没人,0.8294
17:16:36,没人,0.8553
17:16:36,没人,0.8787
17:16:36,没人,0.8988
17:16:36,没人,0.9132
17:16:36,没人,0.9266
17:16:36,没人,0.9313
17:16:36,没人,0.9450
17:16:36,没人,0.9559
17:16:36,没人,0.9573
17:16:36,没人,0.9710
17:16:36,没人,1.0050
17:16:36,没人,1.0237
17:16:36,没人,1.0081
17:16:36,没人,1.0097
17:16:36,没人,1.0232
17:16:36,没人,1.0367
17:16:36,没人,1.0468
17:16:36,没人,1.0521
17:16:36,没人,1.0761
17:16:36,没人,1.1004
17:16:36,没人,1.1267
17:16:36,没人,1.1440
17:16:36,没人,1.1537
17:16:36,没人,1.1665
17:16:36,没人,1.1765
17:16:36,没人,1.1837
17:16:36,没人,1.1966
17:16:36,没人,1.2085
17:16:36,没人,1.2211
17:16:37,没人,1.2236
17:16:37,没人,1.2316
17:16:37,没人,1.2329
17:16:37,没人,1.2511
17:16:37,没人,1.2546
17:16:37,没人,1.2630
17:16:37,没人,1.3029
17:16:37,没人,1.3176
17:16:37,没人,1.3309
17:16:37,没人,1.3479
17:16:37,没人,1.3534
17:16:37,没人,1.3648
17:16:37,没人,1.3832
17:16:37,没人,1.4414
17:16:37,没人,1.4502
17:16:37,没人,1.4724
17:16:37,没人,1.4931
17:16:37,没人,1.4789
17:16:37,没人,1.5000
17:16:37,没人,1.3271
17:16:37,没人,1.3363
17:16:37,没人,1.3383
17:16:37,没人,1.3479
17:16:37,没人,1.3592
17:16:37,没人,1.3684
17:16:37,没人,1.3757
17:16:37,没人,1.3278
17:16:37,没人,1.3411
17:16:37,没人,1.3489
17:16:37,没人,1.3605
17:16:37,没人,1.3694
17:16:37,没人,1.3718
17:16:37,没人,1.3707
17:16:37,没人,1.3791
17:16:37,没人,1.3913
17:16:37,没人,1.4020
17:16:37,没人,1.4072
17:16:37,没人,1.4418
17:16:37,没人,1.4480
17:16:37,没人,1.4559
17:16:37,没人,1.4665
17:16:37,没人,1.4723
17:16:37,没人,1.4748
17:16:37,没人,1.4656
17:16:37,没人,1.4766
17:16:37,没人,1.4774
17:16:37,没人,1.4954
17:16:37,没人,1.5028
17:16:37,没人,1.5029
17:16:37,有人,1.5105
17:16:38,有人,1.5310
17:16:38,有人,1.5569
17:16:38,有人,1.5745
17:16:38,有人,1.6011
17:16:38,有人,1.6256
17:16:38,有人,1.6837
17:16:38,有人,1.7208
17:16:38,有人,1.7678
17:16:38,有人,1.8145
17:16:38,有人,1.8811
17:16:38,有人,1.9599
17:16:38,有人,2.0327
17:16:38,有人,2.0896
17:16:38,有人,2.2169
17:16:38,有人,2.3082
17:16:38,有人,2.3743
17:16:38,有人,2.4414
17:16:38,有人,2.6060
17:16:38,有人,2.7350
17:16:38,有人,2.8003
17:16:38,有人,2.7916
17:16:38,有人,2.8384
17:16:38,有人,2.8697
17:16:38,有人,2.8974
17:16:38,有人,2.9385
17:16:38,有人,3.0192
17:16:38,有人,3.0480
17:16:38,有人,3.0623
17:16:38,有人,3.0967
17:16:38,有人,3.1302
17:16:38,有人,3.1747
17:16:38,有人,3.1752
17:16:38,有人,3.1884
17:16:38,有人,3.2090
17:16:38,有人,3.2809
17:16:38,有人,3.2759
17:16:38,有人,3.2760
17:16:38,有人,3.2759
17:16:38,有人,3.2653
17:16:38,有人,3.2670
17:16:38,有人,3.2619
17:16:38,有人,3.2543
17:16:38,有人,3.2368
17:16:38,有人,3.2310
17:16:38,有人,3.2628
17:16:38,有人,3.2545
17:16:38,有人,3.2509
17:16:38,有人,3.2459
17:16:38,有人,3.2390
17:16:38,有人,3.2354
17:16:38,有人,3.2315
17:16:39,有人,3.2225
17:16:39,有人,3.2267
17:16:39,有人,3.2250
17:16:39,有人,3.2263
17:16:39,有人,3.2379
17:16:39,有人,3.1996
17:16:39,有人,3.2050
17:16:39,有人,3.2170
17:16:39,有人,3.2332
17:16:39,有人,3.2373
17:16:39,有人,3.2456
17:16:39,有人,3.2479
17:16:39,有人,3.2260
17:16:39,有人,3.2368
17:16:39,有人,3.2305
17:16:39,有人,3.5632
17:16:39,有人,3.5704
17:16:39,有人,3.5775
17:16:39,有人,3.5820
17:16:39,有人,3.6583
17:16:39,有人,3.6781
17:16:39,有人,3.6949
17:16:39,有人,3.6980
17:16:39,有人,3.7111
17:16:39,有人,3.7230
17:16:39,有人,3.7298
17:16:39,有人,3.7373
17:16:39,有人,3.7605
17:16:39,有人,3.7708
17:16:39,有人,3.7804
17:16:39,有人,3.8304
17:16:39,有人,3.8471
17:16:39,有人,3.8607
17:16:39,有人,3.8693
17:16:39,有人,3.8750
17:16:39,有人,3.8832
17:16:39,有人,3.8587
17:16:39,有人,3.8660
17:16:39,有人,3.8759
17:16:39,有人,3.9005
17:16:39,有人,3.9103
17:16:39,有人,3.9138
17:16:39,有人,3.9113
17:16:39,有人,3.9104
17:16:39,有人,3.9356
17:16:39,有人,3.9240
17:16:39,有人,3.9251
17:16:39,有人,3.9266
17:16:39,有人,3.9100
17:16:39,有人,3.8759
17:16:39,有人,3.8377
17:16:40,有人,3.8007
17:16:40,有人,3.7506
17:16:40,有人,3.6927
17:16:40,有人,3.6056
17:16:40,有人,3.5404
17:16:40,有人,3.4625
17:16:40,有人,3.3897
17:16:40,有人,3.2753
17:16:40,有人,3.1384
17:16:40,有人,3.0200
17:16:40,有人,2.9177
17:16:40,有人,2.7488
17:16:40,有人,2.6257
17:16:40,有人,2.5357
17:16:40,有人,2.4402
17:16:40,有人,2.2466
17:16:40,有人,2.0814
17:16:40,有人,1.9977
17:16:40,有人,1.9193
17:16:40,有人,1.8439
17:16:40,有人,1.8140
17:16:40,有人,1.7580
17:16:40,有人,1.6954
17:16:40,有人,1.6105
17:16:40,有人,1.5744
17:16:40,有人,1.5418
17:16:40,有人,1.5015
17:16:40,有人,1.4715
17:16:40,有人,1.4538
17:16:40,有人,1.4165
17:16:40,有人,1.4140
17:16:40,有人,1.4179
17:16:40,有人,1.3793
17:16:40,有人,1.4235
17:16:40,有人,1.4359
17:16:40,有人,1.4562
17:16:40,有人,1.4691
17:16:40,有人,1.4806
17:16:40,有人,1.4876
17:16:40,有人,1.5009
17:16:40,有人,1.5144
17:16:40,有人,1.5350
17:16:40,有人,1.5308
17:16:40,有人,1.5671
17:16:40,有人,1.6002
17:16:40,有人,1.6147
17:16:40,有人,1.6419
17:16:40,有人,1.6498
17:16:40,有人,1.6796
17:16:40,有人,1.6887
17:16:41,有人,1.7002
17:16:41,有人,1.7152
17:16:41,有人,1.7290
17:16:41,有人,1.7221
17:16:41,有人,1.7251
17:16:41,有人,1.7157
17:16:41,有人,1.7069
17:16:41,有人,1.6918
17:16:41,有人,1.6846
17:16:41,有人,1.6708
17:16:41,有人,2.2641
17:16:41,有人,2.9943
17:16:41,有人,2.9902
17:16:41,有人,2.9842
17:16:41,有人,2.6104
17:16:41,有人,2.6033
17:16:41,有人,2.5941
17:16:41,有人,2.5929
17:16:41,有人,2.5262
17:16:41,有人,2.5117
17:16:41,有人,2.4939
17:16:41,有人,2.4819
17:16:41,有人,2.4669
17:16:41,有人,2.4505
17:16:41,有人,2.4435
17:16:41,有人,2.4489
17:16:41,有人,2.4332
17:16:41,有人,2.4354
17:16:41,有人,2.4416
17:16:41,有人,2.4063
17:16:41,有人,2.3990
17:16:41,有人,2.4031
17:16:41,有人,2.3990
17:16:41,有人,2.3907
17:16:41,有人,2.3961
17:16:41,有人,2.3872
17:16:41,有人,2.3814
17:16:41,有人,2.3987
17:16:41,有人,2.3826
17:16:41,有人,2.3704
17:16:41,有人,2.3771
17:16:41,有人,2.3700
17:16:41,有人,2.3707
17:16:41,有人,2.3581
17:16:41,有人,2.3658
17:16:41,有人,2.3742
17:16:41,有人,2.3770
17:16:41,有人,2.3822
17:16:41,有人,2.3896
17:16:41,有人,2.4021
17:16:41,有人,2.4100
17:16:41,有人,2.4171
17:16:42,有人,2.4290
17:16:42,有人,2.4468
17:16:42,有人,2.4571
17:16:42,有人,2.4710
17:16:42,有人,2.4903
17:16:42,有人,2.5122
17:16:42,有人,2.5382
17:16:42,有人,2.5533
17:16:42,有人,2.5547
17:16:42,有人,2.5591
17:16:42,有人,2.5479
17:16:42,有人,2.5467
17:16:42,有人,2.5917
17:16:42,有人,2.5939
17:16:42,有人,2.5996
17:16:42,有人,2.5969
17:16:42,有人,2.6121
17:16:42,有人,2.6304
17:16:42,有人,2.6211
17:16:42,有人,2.6171
17:16:42,有人,2.6161
17:16:42,有人,2.6239
17:16:42,有人,2.6315
17:16:42,有人,2.6449
17:16:42,有人,2.6549
17:16:42,有人,2.6583
17:16:42,有人,2.6426
17:16:42,有人,2.6502
17:16:42,有人,2.6361
17:16:42,有人,2.6271
17:16:42,有人,2.6380
17:16:42,有人,2.5916
17:16:42,有人,2.5930
17:16:42,有人,2.6002
17:16:42,有人,2.6211
17:16:42,有人,2.6273
17:16:42,有人,2.6304
17:16:42,有人,2.6316
17:16:42,有人,2.6313
17:16:42,有人,2.6273
17:16:42,有人,2.6185
17:16:42,有人,2.6134
17:16:42,有人,2.6096
17:16:42,有人,2.6341
17:16:42,有人,2.6272
17:16:42,有人,2.6279
17:16:42,有人,2.6202
17:16:42,有人,2.6315
17:16:42,有人,2.6290
17:16:43,有人,2.6288
17:16:43,有人,2.6259
17:16:43,有人,2.6402
17:16:43,有人,2.6493
17:16:43,有人,2.6551
17:16:43,有人,2.6562
17:16:43,有人,2.6689
17:16:43,有人,2.6769
17:16:43,有人,2.6704
17:16:43,有人,1.9542
17:16:43,有人,1.0502
17:16:43,有人,1.0506
17:16:43,没人,1.0494
17:16:43,没人,1.0537
17:16:43,没人,1.0524
17:16:43,没人,1.0522
17:16:43,没人,1.0523
17:16:43,没人,1.0550
17:16:43,没人,1.2185
17:16:43,没人,1.2243
17:16:43,没人,1.4089
17:16:43,没人,1.4148
17:16:43,没人,1.4225
17:16:43,没人,1.4240
17:16:43,没人,1.4081
17:16:43,没人,1.4023
17:16:43,没人,1.4021
17:16:43,没人,1.8647
17:16:43,没人,2.0212
17:16:43,有人,2.0142
17:16:43,有人,2.0045
17:16:43,有人,2.0064
17:16:43,有人,1.9978
17:16:43,有人,1.9843
17:16:43,有人,1.9806
17:16:43,有人,1.9777
17:16:43,有人,1.9587
17:16:43,有人,2.6176
17:16:43,有人,3.3675
17:16:43,有人,3.3507
17:16:43,有人,3.4672
17:16:43,有人,3.4533
17:16:43,有人,3.4439
17:16:43,有人,3.4314
17:16:43,有人,3.4254
17:16:43,有人,3.4214
17:16:43,有人,3.4154
17:16:43,有人,3.4065
17:16:43,有人,3.3953
17:16:43,有人,3.3879
17:16:43,有人,3.3777
17:16:43,有人,3.3618
17:16:43,有人,3.3452
17:16:43,有人,3.3255
17:16:43,有人,3.3167
17:16:43,有人,3.3039
17:16:44,有人,3.2875
17:16:44,有人,3.2627
17:16:44,有人,3.2481
17:16:44,有人,3.2444
17:16:44,有人,3.2264
17:16:44,有人,3.3431
17:16:44,有人,3.3409
17:16:44,有人,3.2894
17:16:44,有人,3.2768
17:16:44,有人,3.2761
17:16:44,有人,3.3786
17:16:44,有人,3.3611
17:16:44,有人,3.3352
17:16:44,有人,3.3129
17:16:44,有人,3.3065
17:16:44,有人,3.3007
17:16:44,有人,3.2846
17:16:44,有人,3.2762
17:16:44,有人,3.2611
17:16:44,有人,3.2593
17:16:44,有人,3.2558
17:16:44,有人,3.2531
17:16:44,有人,3.2519
17:16:44,有人,3.2508
17:16:44,有人,3.2383
17:16:44,有人,3.3080
17:16:44,有人,3.6658
17:16:44,有人,3.7704
17:16:44,有人,3.7522
17:16:44,有人,3.7288
17:16:44,有人,3.7311
17:16:44,有人,3.7306
17:16:44,有人,3.8301
17:16:44,有人,3.8338
17:16:44,有人,3.8322
17:16:44,有人,3.8267
17:16:44,有人,3.9367
17:16:44,有人,4.0224
17:16:44,有人,4.0337
17:16:44,有人,4.0544
17:16:44,有人,4.0562
17:16:44,有人,4.0595
17:16:44,有人,4.1302
17:16:44,有人,4.1177
17:16:44,有人,4.1023
17:16:44,有人,4.0989
17:16:44,有人,4.0755
17:16:44,有人,4.0610
17:16:44,有人,4.0501
17:16:44,有人,4.0759
17:16:44,有人,4.0637
17:16:44,有人,4.0654
17:16:44,有人,4.0624
17:16:44,有人,4.0545
17:16:44,有人,4.0641
17:16:44,有人,4.0429
17:16:44,有人,4.0400
17:16:44,有人,4.0360
17:16:44,有人,4.0226
17:16:45,有人,4.0100
17:16:45,有人,4.0107
17:16:45,有人,4.0083
17:16:45,有人,3.9149
17:16:45,有人,3.9121
17:16:45,有人,3.8056
17:16:45,有人,3.8040
17:16:45,有人,3.7942
17:16:45,有人,3.7986
17:16:45,有人,3.7967
17:16:45,有人,3.7980
17:16:45,有人,3.7883
17:16:45,有人,3.4136
17:16:45,有人,3.3173
17:16:45,有人,3.3170
17:16:45,有人,3.3167
17:16:45,有人,3.3056
17:16:45,有人,3.3033
17:16:45,有人,3.3185
17:16:45,有人,3.3332
17:16:45,有人,3.3387
17:16:45,有人,3.3429
17:16:45,有人,2.7593
17:16:45,有人,2.0722
17:16:45,有人,2.0688
17:16:45,有人,1.9702
17:16:45,有人,1.9888
17:16:45,有人,1.9942
17:16:45,有人,1.9997
17:16:45,有人,2.1057
17:16:45,有人,2.2065
17:16:45,有人,2.2084
17:16:45,有人,2.2101
17:16:45,有人,2.2152
17:16:45,有人,2.2270
17:16:45,有人,2.2512
17:16:45,有人,2.3322
17:16:45,有人,2.3313
17:16:45,有人,2.3286
17:16:45,有人,2.3276
17:16:45,有人,2.3192
17:16:45,有人,2.3075
17:16:45,有人,2.3091
17:16:45,有人,2.3236
17:16:45,有人,2.3380
17:16:45,有人,2.3383
17:16:45,有人,2.2454
17:16:45,有人,2.2462
17:16:45,有人,2.2532
17:16:45,有人,2.2508
17:16:45,有人,2.2418
17:16:45,有人,2.1484
17:16:45,有人,2.1401
17:16:46,有人,2.1379
17:16:46,有人,2.1391
17:16:46,有人,2.1499
17:16:46,有人,2.1507
17:16:46,有人,2.1543
17:16:46,有人,2.1445
17:16:46,有人,2.1457
17:16:46,有人,2.1440
17:16:46,有人,2.1631
17:16:46,有人,2.1855
17:16:46,有人,2.2224
17:16:46,有人,2.2413
17:16:46,有人,2.2708
17:16:46,有人,2.2116
17:16:46,有人,1.8516
17:16:46,有人,1.7446
17:16:46,有人,1.7492
17:16:46,有人,1.7513
17:16:46,有人,1.7521
17:16:46,有人,1.7542
17:16:46,有人,1.6369
17:16:46,有人,1.6613
17:16:46,有人,1.7258
17:16:46,有人,1.7745
17:16:46,有人,1.6797
17:16:46,有人,1.5992
17:16:46,有人,1.5951
17:16:46,有人,1.6405
17:16:46,有人,1.6935
17:16:46,有人,1.7368
17:16:46,有人,1.8505
17:16:46,有人,2.0878
17:16:46,有人,2.1296
17:16:46,有人,2.1825
17:16:46,有人,2.2396
17:16:46,有人,2.2819
17:16:46,有人,2.4978
17:16:46,有人,2.4971
17:16:46,有人,2.5073
17:16:46,有人,2.4973
17:16:46,有人,2.5144
17:16:46,有人,2.5362
17:16:46,有人,2.5607
17:16:46,有人,2.6003
17:16:46,有人,2.6339
17:16:46,有人,2.6435
17:16:46,有人,2.6603
17:16:46,有人,2.6850
17:16:46,有人,2.6936
17:16:46,有人,2.7014
17:16:46,有人,2.7179
17:16:46,有人,2.7252
17:16:47,有人,2.7238
17:16:47,有人,2.7203
17:16:47,有人,2.7236
17:16:47,有人,2.7180
17:16:47,有人,2.7245
17:16:47,有人,2.7213
17:16:47,有人,2.7257
17:16:47,有人,2.7228
17:16:47,有人,2.7217
17:16:47,有人,2.7307
17:16:47,有人,2.7428
17:16:47,有人,2.7743
17:16:47,有人,2.7879
17:16:47,有人,2.8169
17:16:47,有人,2.8301
17:16:47,有人,2.8800
17:16:47,有人,2.9352
17:16:47,有人,2.9652
17:16:47,有人,3.0079
17:16:47,有人,3.0301
17:16:47,有人,3.0634
17:16:47,有人,3.0723
17:16:47,有人,3.0946
17:16:47,有人,3.1241
17:16:47,有人,3.1170
17:16:47,有人,3.1253
17:16:47,有人,3.1792
17:16:47,有人,3.2373
17:16:47,有人,3.2898
17:16:47,有人,3.3537
17:16:47,有人,3.4077
17:16:47,有人,3.4480
17:16:47,有人,3.5083
17:16:47,有人,3.5597
17:16:47,有人,3.6045
17:16:47,有人,3.6383
17:16:47,有人,3.6697
17:16:47,有人,3.6769
17:16:47,有人,3.6759
17:16:47,有人,3.6408
17:16:47,有人,3.6373
17:16:47,有人,3.6625
17:16:47,有人,3.6834
17:16:47,有人,3.6887
17:16:47,有人,3.7205
17:16:47,有人,3.7533
17:16:47,有人,3.7643
17:16:47,有人,3.7459
17:16:47,有人,3.7229
17:16:47,有人,3.7087
17:16:47,有人,3.6777
17:16:47,有人,3.6370
17:16:47,有人,3.5991
17:16:48,有人,3.5773
17:16:48,有人,3.5719
17:16:48,有人,3.5912
17:16:48,有人,3.6435
17:16:48,有人,3.6893
17:16:48,有人,3.7417
17:16:48,有人,3.8242
17:16:48,有人,3.8858
17:16:48,有人,3.9453
17:16:48,有人,3.9731
17:16:48,有人,4.0105
17:16:48,有人,4.0321
17:16:48,有人,4.0352
17:16:48,有人,4.0347
17:16:48,有人,4.0115
17:16:48,有人,3.9780
17:16:48,有人,3.9814
17:16:48,有人,3.9089
17:16:48,有人,3.8713
17:16:48,有人,3.8135
17:16:48,有人,3.8144
17:16:48,有人,3.8169
17:16:48,有人,3.8049
17:16:48,有人,3.8148
17:16:48,有人,3.8080
17:16:48,有人,3.7314
17:16:48,有人,3.6446
17:16:48,有人,3.6482
17:16:48,有人,3.6524
17:16:48,有人,3.6582
17:16:48,有人,3.6462
17:16:48,有人,3.5626
17:16:48,有人,3.5482
17:16:48,有人,3.5198
17:16:48,有人,3.5035
17:16:48,有人,3.5059
17:16:48,有人,3.5045
17:16:48,有人,3.4929
17:16:48,有人,3.4928
17:16:48,有人,3.4896
17:16:48,有人,3.5059
17:16:48,有人,3.4716
17:16:48,有人,3.5257
17:16:48,有人,3.6447
17:16:48,有人,3.7332
17:16:48,有人,3.8436
17:16:48,有人,4.0107
17:16:48,有人,4.1793
17:16:48,有人,4.2091
17:16:48,有人,4.2044
17:16:49,有人,4.2731
17:16:49,有人,4.2795
17:16:49,有人,4.3071
17:16:49,有人,4.3151
17:16:49,有人,4.3289
17:16:49,有人,4.3536
17:16:49,有人,4.4478
17:16:49,有人,4.6504
17:16:49,有人,4.7860
17:16:49,有人,5.1227
17:16:49,有人,5.7265
17:16:49,有人,6.1939
17:16:49,有人,6.4454
17:16:49,有人,6.4716
17:16:49,有人,6.5031
17:16:49,有人,6.5057
17:16:49,有人,6.5121
17:16:49,有人,6.4902
17:16:49,有人,6.4860
17:16:49,有人,6.4965
17:16:49,有人,6.5017
17:16:49,有人,6.5016
17:16:49,有人,6.5460
17:16:49,有人,6.6049
17:16:49,有人,6.6542
17:16:49,有人,6.6837
17:16:49,有人,6.7488
17:16:49,有人,6.7847
17:16:49,有人,6.7985
17:16:49,有人,6.8712
17:16:49,有人,6.8744
17:16:49,有人,6.8843
17:16:49,有人,6.9393
17:16:49,有人,6.9938
17:16:49,有人,7.0578
17:16:49,有人,7.1047
17:16:49,有人,7.2045
17:16:49,有人,7.2181
17:16:49,有人,7.2143
17:16:49,有人,7.2679
17:16:49,有人,7.2845
17:16:49,有人,7.2729
17:16:49,有人,7.2663
17:16:49,有人,7.2761
17:16:49,有人,7.3166
17:16:49,有人,7.3672
17:16:49,有人,7.3941
